movieId,movie_title,movie_year,plot_index,plot_title,plot_year,match_method,match_score,status,timestamp
4005,"Living Daylights, The (1987)",1987.0,20472.0,The Living Daylights,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.284427
4006,Transformers: The Movie (1986),1986.0,10631.0,The Transformers: The Movie,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.284462
4007,Wall Street (1987),1987.0,10863.0,Wall Street,,exact_title,100.0,matched,2026-05-06T06:17:19.284497
4008,Born on the Fourth of July (1989),1989.0,11131.0,Born on the Fourth of July,,exact_title,100.0,matched,2026-05-06T06:17:19.284533
4009,Talk Radio (1988),1988.0,11085.0,Talk Radio,,exact_title,100.0,matched,2026-05-06T06:17:19.284581
4010,Brewster's Millions (1985),1985.0,18313.0,Brewster's Millions,,exact_title,100.0,matched,2026-05-06T06:17:19.284619
4011,Snatch (2000),2000.0,13742.0,Snatch,,exact_title,100.0,matched,2026-05-06T06:17:19.284655
4012,Punchline (1988),1988.0,11044.0,Punchline,,exact_title,100.0,matched,2026-05-06T06:17:19.284690
4014,Chocolat (2000),2000.0,13630.0,Chocolat,,exact_title,100.0,matched,2026-05-06T06:17:19.284725
4015,"Dude, Where's My Car? (2000)",2000.0,13642.0,"Dude, Where's My Car?",,exact_title,100.0,matched,2026-05-06T06:17:19.284761
4016,"Emperor's New Groove, The (2000)",2000.0,13645.0, The Emperor's New Groove,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.284796
4017,Pollock (2000),2000.0,13710.0,Pollock,,exact_title,100.0,matched,2026-05-06T06:17:19.284831
4018,What Women Want (2000),2000.0,13771.0,What Women Want,,exact_title,100.0,matched,2026-05-06T06:17:19.284866
4019,Finding Forrester (2000),2000.0,13649.0,Finding Forrester,,exact_title,100.0,matched,2026-05-06T06:17:19.284901
4020,"Gift, The (2000)",2000.0,13653.0,The Gift,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.284936
4021,Before Night Falls (2000),2000.0,13611.0,Before Night Falls,,exact_title,100.0,matched,2026-05-06T06:17:19.284971
4022,Cast Away (2000),2000.0,13623.0, Cast Away,,exact_title,100.0,matched,2026-05-06T06:17:19.285006
4023,"Family Man, The (2000)",2000.0,13648.0, The Family Man,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.285041
4024,"House of Mirth, The (2000)",2000.0,220.0,The House of Mirth,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.285077
4025,Miss Congeniality (2000),2000.0,13690.0,Miss Congeniality,,exact_title,100.0,matched,2026-05-06T06:17:19.285113
4027,"O Brother, Where Art Thou? (2000)",2000.0,13700.0," O Brother, Where Art Thou?",,exact_title,100.0,matched,2026-05-06T06:17:19.285149
4029,State and Main (2000),2000.0,26876.0,Mai...,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.285201
4030,Dracula 2000 (2000),2000.0,13640.0,Dracula 2000,,exact_title,100.0,matched,2026-05-06T06:17:19.285248
4031,All the Pretty Horses (2000),2000.0,13597.0,All the Pretty Horses,,exact_title,100.0,matched,2026-05-06T06:17:19.285283
4032,"Everlasting Piece, An (2000)",2000.0,13647.0,An Everlasting Piece,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.285319
4033,Thirteen Days (2000),2000.0,13751.0,Thirteen Days,,exact_title,100.0,matched,2026-05-06T06:17:19.285355
4034,Traffic (2000),2000.0,28194.0,Traffic,,exact_title,100.0,matched,2026-05-06T06:17:19.285397
4035,"Claim, The (2000)",2000.0,20743.0,The Claim,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.285432
4036,Shadow of the Vampire (2000),2000.0,13735.0,Shadow of the Vampire,,exact_title,100.0,matched,2026-05-06T06:17:19.285468
4037,House of Games (1987),1987.0,10735.0,House of Games,,exact_title,100.0,matched,2026-05-06T06:17:19.285512
4039,Annie (1982),1982.0,16904.0,Annie,,exact_title,100.0,matched,2026-05-06T06:17:19.285548
4040,Don't Tell Mom the Babysitter's Dead (1991),1991.0,11615.0,Don't Tell Mom the Babysitter's Dead,,exact_title,100.0,matched,2026-05-06T06:17:19.285584
4041,"Officer and a Gentleman, An (1982)",1982.0,9996.0,An Officer and a Gentleman,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.285620
4042,"Alamo, The (1960)",1960.0,7318.0,The Alamo,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.285669
4043,At Close Range (1986),1986.0,10487.0,At Close Range,,exact_title,100.0,matched,2026-05-06T06:17:19.285705
4046,Friendly Persuasion (1956),1956.0,6535.0,Friendly Persuasion,,exact_title,100.0,matched,2026-05-06T06:17:19.285740
4047,Gettysburg (1993),1993.0,24764.0,Geet,,fuzzy_ambiguous,77.14285714285715,ambiguous,2026-05-06T06:17:19.285780
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),1960.0,20816.0,Spider,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.285816
4052,Antitrust (2001),2001.0,13799.0,Antitrust,,exact_title,100.0,matched,2026-05-06T06:17:19.285852
4053,Double Take (2001),2001.0,13833.0,Double Take,,exact_title,100.0,matched,2026-05-06T06:17:19.285887
4054,Save the Last Dance (2001),2001.0,13938.0,Save the Last Dance,,exact_title,100.0,matched,2026-05-06T06:17:19.285929
4055,Panic (2000),2000.0,13703.0, Panic,,exact_title,100.0,matched,2026-05-06T06:17:19.285964
4056,"Pledge, The (2001)",2001.0,13928.0,The Pledge,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.286015
4061,The Man in the Moon (1991),1991.0,11666.0,The Man in the Moon,,exact_title,100.0,matched,2026-05-06T06:17:19.286053
4062,Mystic Pizza (1988),1988.0,11020.0,Mystic Pizza,,exact_title,100.0,matched,2026-05-06T06:17:19.286094
4063,Prelude to a Kiss (1992),1992.0,11870.0,Prelude to a Kiss,,exact_title,100.0,matched,2026-05-06T06:17:19.286130
4064,Coffy (1973),1973.0,8902.0,Coffy,,exact_title,100.0,matched,2026-05-06T06:17:19.286167
4065,Foxy Brown (1974),1974.0,9036.0,Foxy Brown,,exact_title,100.0,matched,2026-05-06T06:17:19.286208
4066,I'm Gonna Git You Sucka (1988),1988.0,10984.0,I'm Gonna Git You Sucka,,exact_title,100.0,matched,2026-05-06T06:17:19.286244
4067,Untamed Heart (1993),1993.0,12099.0,Untamed Heart,,exact_title,100.0,matched,2026-05-06T06:17:19.286280
4068,Sugar & Spice (2001),2001.0,13959.0,Sugar & Spice,,exact_title,100.0,matched,2026-05-06T06:17:19.286318
4069,"Wedding Planner, The (2001)",2001.0,13979.0,The Wedding Planner,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.286358
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",1999.0,10393.0,Legend,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.286394
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",2000.0,10.0,Dream of a Rarebit Fiend,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.286429
4078,Amazing Grace and Chuck (1987),1987.0,10646.0,Amazing Grace and Chuck,,exact_title,100.0,matched,2026-05-06T06:17:19.286467
4079,Amazon Women on the Moon (1987),1987.0,10647.0,Amazon Women on the Moon,,exact_title,100.0,matched,2026-05-06T06:17:19.286503
4080,Baby Boom (1987),1987.0,10653.0,Baby Boom,,exact_title,100.0,matched,2026-05-06T06:17:19.286539
4081,Back to the Beach (1987),1987.0,10654.0,Back to the Beach,,exact_title,100.0,matched,2026-05-06T06:17:19.286574
4082,Barfly (1987),1987.0,10656.0,Barfly,,exact_title,100.0,matched,2026-05-06T06:17:19.286609
4083,Best Seller (1987),1987.0,10663.0,Best Seller,,exact_title,100.0,matched,2026-05-06T06:17:19.286644
4084,Beverly Hills Cop II (1987),1987.0,10665.0,Beverly Hills Cop II,,exact_title,100.0,matched,2026-05-06T06:17:19.286681
4085,Beverly Hills Cop (1984),1984.0,10176.0,Beverly Hills Cop,,exact_title,100.0,matched,2026-05-06T06:17:19.286717
4086,"Big Easy, The (1987)",1987.0,10668.0,The Big Easy,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.286755
4089,Born in East L.A. (1987),1987.0,10674.0,Born in East L.A.,,exact_title,100.0,matched,2026-05-06T06:17:19.286791
4090,"Brave Little Toaster, The (1987)",1987.0,10675.0,The Brave Little Toaster,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.286826
4091,Can't Buy Me Love (1987),1987.0,10680.0,Can't Buy Me Love,,exact_title,100.0,matched,2026-05-06T06:17:19.286861
4092,Cherry 2000 (1987),1987.0,10682.0,Cherry 2000,,exact_title,100.0,matched,2026-05-06T06:17:19.286912
4093,Cop (1988),1988.0,10928.0,Cop,,exact_title,100.0,matched,2026-05-06T06:17:19.286948
4102,Eddie Murphy Raw (1987),1987.0,10703.0,Eddie Murphy Raw,,exact_title,100.0,matched,2026-05-06T06:17:19.286983
4103,Empire of the Sun (1987),1987.0,10704.0,Empire of the Sun,,exact_title,100.0,matched,2026-05-06T06:17:19.287023
4104,Ernest Goes to Camp (1987),1987.0,10706.0,Ernest Goes to Camp,,exact_title,100.0,matched,2026-05-06T06:17:19.287058
4105,"Evil Dead, The (1981)",1981.0,9833.0,The Evil Dead,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.287094
4109,Flowers in the Attic (1987),1987.0,10713.0,Flowers in the Attic,,exact_title,100.0,matched,2026-05-06T06:17:19.287128
4110,"Fourth Protocol, The (1987)",1987.0,20467.0,The Fourth Protocol,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.287164
4111,Gardens of Stone (1987),1987.0,10717.0,Gardens of Stone,,exact_title,100.0,matched,2026-05-06T06:17:19.287198
4113,"Glass Menagerie, The (1987)",1987.0,5125.0,The Glass Menagerie,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.287237
4115,Hiding Out (1987),1987.0,10729.0,Hiding Out,,exact_title,100.0,matched,2026-05-06T06:17:19.287273
4116,Hollywood Shuffle (1987),1987.0,10731.0,Hollywood Shuffle,,exact_title,100.0,matched,2026-05-06T06:17:19.287308
4117,Hope and Glory (1987),1987.0,10732.0,Hope and Glory,,exact_title,100.0,matched,2026-05-06T06:17:19.287344
4121,Innerspace (1987),1987.0,10741.0,Innerspace,,exact_title,100.0,matched,2026-05-06T06:17:19.287379
4123,Ishtar (1987),1987.0,10743.0,Ishtar,,exact_title,100.0,matched,2026-05-06T06:17:19.287414
4124,Jaws: The Revenge (1987),1987.0,10744.0,Jaws: The Revenge,,exact_title,100.0,matched,2026-05-06T06:17:19.287451
4125,Leonard Part 6 (1987),1987.0,10750.0,Leonard Part 6,,exact_title,100.0,matched,2026-05-06T06:17:19.287495
4126,Less Than Zero (1987),1987.0,10751.0,Less Than Zero,,exact_title,100.0,matched,2026-05-06T06:17:19.287538
4127,"Like Father, Like Son (1987)",1987.0,10754.0,Like Father Like Son,,exact_title,100.0,matched,2026-05-06T06:17:19.287573
4128,"Lost Boys, The (1987)",1987.0,10757.0,The Lost Boys,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.287609
4129,Made in Heaven (1987),1987.0,19036.0,Made in Heaven,,exact_title,100.0,matched,2026-05-06T06:17:19.287647
4130,Maid to Order (1987),1987.0,10761.0,Maid to Order,,exact_title,100.0,matched,2026-05-06T06:17:19.287682
4131,Making Mr. Right (1987),1987.0,10762.0,Making Mr. Right,,exact_title,100.0,matched,2026-05-06T06:17:19.287725
4132,Mannequin (1987),1987.0,10764.0,Mannequin,,exact_title,100.0,matched,2026-05-06T06:17:19.287770
4133,Masters of the Universe (1987),1987.0,10765.0,Masters of the Universe,,exact_title,100.0,matched,2026-05-06T06:17:19.287814
4135,"Monster Squad, The (1987)",1987.0,10770.0,The Monster Squad,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.287849
4138,My Demon Lover (1987),1987.0,334.0,Love,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.287884
4139,No Man's Land (1987),1987.0,22698.0,No Man's Land,,exact_title,100.0,matched,2026-05-06T06:17:19.287928
4141,Head Over Heels (2001),2001.0,18427.0,Head over Heels,,exact_title,100.0,matched,2026-05-06T06:17:19.287964
4142,Left Behind: The Movie (2000),2000.0,21999.0,Left Behind: The Movie,,exact_title,100.0,matched,2026-05-06T06:17:19.288003
4143,Valentine (2001),2001.0,13975.0,Valentine,,exact_title,100.0,matched,2026-05-06T06:17:19.288043
4144,In the Mood For Love (Fa yeung nin wa) (2000),2000.0,23463.0,In the Mood for Love,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288085
4146,"Million Dollar Hotel, The (2001)",2001.0,13689.0,The Million Dollar Hotel,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.288121
4147,Nico and Dani (Krámpack) (2000),2000.0,27761.0,Dani,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288158
4148,Hannibal (2001),2001.0,13860.0, Hannibal,,exact_title,100.0,matched,2026-05-06T06:17:19.288197
4149,Saving Silverman (Evil Woman) (2001),2001.0,13939.0,Saving Silverman,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288236
4152,Vatel (2000),2000.0,27267.0,A,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288271
4153,Down to Earth (2001),2001.0,13834.0,Down to Earth,,exact_title,100.0,matched,2026-05-06T06:17:19.288306
4154,Recess: School's Out (2001),2001.0,13932.0,Recess: School's Out,,exact_title,100.0,matched,2026-05-06T06:17:19.288341
4155,Sweet November (2001),2001.0,13962.0,Sweet November,,exact_title,100.0,matched,2026-05-06T06:17:19.288376
4156,Company Man (2000),2000.0,21575.0,Pan,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288411
4157,"Price of Milk, The (2000)",2000.0,15484.0,Milk,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288453
4158,Monkeybone (2001),2001.0,13905.0,Monkeybone,,exact_title,100.0,matched,2026-05-06T06:17:19.288494
4159,3000 Miles to Graceland (2001),2001.0,13783.0,3000 Miles to Graceland,,exact_title,100.0,matched,2026-05-06T06:17:19.288535
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",2000.0,1.0,Love by the Light of the Moon,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.288572
4161,"Mexican, The (2001)",2001.0,13903.0,The Mexican,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.288615
4164,"Caveman's Valentine, The (2001)",2001.0,13819.0,The Caveman's Valentine,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.288655
4166,Series 7: The Contenders (2001),2001.0,13632.0,The Contender,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288690
4167,15 Minutes (2001),2001.0,13782.0, 15 Minutes,,exact_title,100.0,matched,2026-05-06T06:17:19.288725
4168,Get Over It (2001),2001.0,13852.0, Get Over It,,exact_title,100.0,matched,2026-05-06T06:17:19.288769
4171,Long Night's Journey Into Day (2000),2000.0,27416.0,Journey,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288805
4174,Avalon (1990),1990.0,33334.0,Avalon,,exact_title,100.0,matched,2026-05-06T06:17:19.288840
4175,Gray's Anatomy (1996),1996.0,14532.0,Ray,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.288880
4178,Of Mice and Men (1939),1939.0,11854.0,Of Mice and Men,,exact_title,100.0,matched,2026-05-06T06:17:19.288915
4180,Reform School Girls (1986),1986.0,6878.0,Reform School Girl,,fuzzy_auto,97.2972972972973,matched,2026-05-06T06:17:19.288951
4181,Tapeheads (1988),1988.0,11086.0,Tapeheads,,exact_title,100.0,matched,2026-05-06T06:17:19.288994
4184,"Bishop's Wife, The (1947)",1947.0,4393.0,The Bishop's Wife,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.289036
4187,Lilies of the Field (1963),1963.0,7748.0,Lilies of the Field,,exact_title,100.0,matched,2026-05-06T06:17:19.289075
4189,"Greatest Story Ever Told, The (1965)",1965.0,7.0,The Suburbanite,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.289110
4190,Elmer Gantry (1960),1960.0,7343.0,Elmer Gantry,,exact_title,100.0,matched,2026-05-06T06:17:19.289149
4191,Alfie (1966),1966.0,19807.0,Alfie,,exact_title,100.0,matched,2026-05-06T06:17:19.289191
4193,"Fantasticks, The (1995)",1995.0,10453.0,Stick,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.289227
4194,I Know Where I'm Going! (1945),1945.0,18706.0,I Know Where I'm Going!,,exact_title,100.0,matched,2026-05-06T06:17:19.289270
4195,"Abominable Dr. Phibes, The (1971)",1971.0,20060.0,The Abominable Dr. Phibes,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.289310
4197,Real Life (1979),1979.0,9645.0,Real Life,,exact_title,100.0,matched,2026-05-06T06:17:19.289346
4198,Battle Beyond the Stars (1980),1980.0,5743.0,The Star,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.289382
4200,Double Impact (1991),1991.0,11617.0,Double Impact,,exact_title,100.0,matched,2026-05-06T06:17:19.289417
4202,Fuzz (1972),1972.0,8792.0,Fuzz,,exact_title,100.0,matched,2026-05-06T06:17:19.289452
4203,Harley Davidson and the Marlboro Man (1991),1991.0,11640.0,Harley Davidson and the Marlboro Man,,exact_title,100.0,matched,2026-05-06T06:17:19.289487
4204,Losin' It (1983),1983.0,10098.0,Losin' It,,exact_title,100.0,matched,2026-05-06T06:17:19.289523
4205,Mermaids (1990),1990.0,11465.0,Mermaids,,exact_title,100.0,matched,2026-05-06T06:17:19.289559
4207,Navy Seals (1990),1990.0,11481.0,Navy SEALs,,exact_title,100.0,matched,2026-05-06T06:17:19.289602
4210,Manhunter (1986),1986.0,10566.0,Manhunter,,exact_title,100.0,matched,2026-05-06T06:17:19.289640
4211,Reversal of Fortune (1990),1990.0,11507.0,Reversal of Fortune,,exact_title,100.0,matched,2026-05-06T06:17:19.289681
4212,Death on the Nile (1978),1978.0,20301.0,Death on the Nile,,exact_title,100.0,matched,2026-05-06T06:17:19.289716
4214,Revenge of the Nerds (1984),1984.0,10273.0,Revenge of the Nerds,,exact_title,100.0,matched,2026-05-06T06:17:19.289751
4215,Revenge of the Nerds II: Nerds in Paradise (1987),1987.0,10811.0,Revenge of the Nerds II: Nerds in Paradise,,exact_title,100.0,matched,2026-05-06T06:17:19.289786
4217,4 Little Girls (1997),1997.0,7603.0,Girls! Girls! Girls!,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.289821
4218,River's Edge (1986),1986.0,10606.0,River's Edge,,exact_title,100.0,matched,2026-05-06T06:17:19.289856
4219,Girls Just Want to Have Fun (1985),1985.0,10369.0,Girls Just Want to Have Fun,,exact_title,100.0,matched,2026-05-06T06:17:19.289896
4220,"Longest Yard, The (1974)",1974.0,9055.0,The Longest Yard,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.289937
4221,Necessary Roughness (1991),1991.0,11678.0,Necessary Roughness,,exact_title,100.0,matched,2026-05-06T06:17:19.289972
4223,Enemy at the Gates (2001),2001.0,13839.0,Enemy at the Gates,,exact_title,100.0,matched,2026-05-06T06:17:19.290008
4224,Exit Wounds (2001),2001.0,13842.0,Exit Wounds,,exact_title,100.0,matched,2026-05-06T06:17:19.290056
4225,"Dish, The (2001)",2001.0,17686.0," Dish, TheThe Dish",,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.290092
4226,Memento (2000),2000.0,13686.0,Memento,,exact_title,100.0,matched,2026-05-06T06:17:19.290127
4228,Heartbreakers (2001),2001.0,13865.0,Heartbreakers,,exact_title,100.0,matched,2026-05-06T06:17:19.290165
4229,Say It Isn't So (2001),2001.0,13940.0,Say It Isn't So,,exact_title,100.0,matched,2026-05-06T06:17:19.290205
4231,Someone Like You (2001),2001.0,13952.0,Someone Like You,,exact_title,100.0,matched,2026-05-06T06:17:19.290243
4232,Spy Kids (2001),2001.0,13957.0,Spy Kids,,exact_title,100.0,matched,2026-05-06T06:17:19.290281
4233,Tomcats (2001),2001.0,13969.0,Tomcats,,exact_title,100.0,matched,2026-05-06T06:17:19.290316
4234,"Tailor of Panama, The (2001)",2001.0,13964.0, The Tailor of Panama,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.290355
4235,Amores Perros (Love's a Bitch) (2000),2000.0,334.0,Love,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.290391
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),2000.0,838.0,The River,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.290429
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",2000.0,2.0,The Martyred Presidents,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.290465
4238,Along Came a Spider (2001),2001.0,13788.0,Along Came a Spider,,exact_title,100.0,matched,2026-05-06T06:17:19.290500
4239,Blow (2001),2001.0,13809.0,Blow,,exact_title,100.0,matched,2026-05-06T06:17:19.290535
4240,Just Visiting (2001),2001.0,13882.0,Just Visiting,,exact_title,100.0,matched,2026-05-06T06:17:19.290571
4241,Pokémon 3: The Movie (2001),2001.0,33328.0,Pokémon 3: The Movie,,exact_title,100.0,matched,2026-05-06T06:17:19.290615
4242,Beautiful Creatures (2000),2000.0,16439.0,Beautiful Creatures,,exact_title,100.0,matched,2026-05-06T06:17:19.290655
4243,Brigham City (2001),2001.0,641.0,It,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.290692
4246,Bridget Jones's Diary (2001),2001.0,20772.0,Bridget Jones's Diary,,exact_title,100.0,matched,2026-05-06T06:17:19.290736
4247,Joe Dirt (2001),2001.0,13877.0,Joe Dirt,,exact_title,100.0,matched,2026-05-06T06:17:19.290772
4248,Josie and the Pussycats (2001),2001.0,13879.0,Josie and the Pussycats,,exact_title,100.0,matched,2026-05-06T06:17:19.290811
4251,Chopper (2000),2000.0,17683.0,Chopper,,exact_title,100.0,matched,2026-05-06T06:17:19.290849
4252,"Circle, The (Dayereh) (2000)",2000.0,22768.0,Circle,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.290892
4254,Crocodile Dundee in Los Angeles (2001),2001.0,13824.0,Crocodile Dundee in Los Angeles,,exact_title,100.0,matched,2026-05-06T06:17:19.290931
4255,Freddy Got Fingered (2001),2001.0,13850.0,Freddy Got Fingered,,exact_title,100.0,matched,2026-05-06T06:17:19.290966
4256,"Center of the World, The (2001)",2001.0,13820.0,The Center of the World,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.291011
4259,"Luzhin Defence, The (2000)",2000.0,20789.0,The Luzhin Defence,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.291049
4260,"Visit, The (2000)",2000.0,7933.0,The Visit,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.291085
4262,Scarface (1983),1983.0,10127.0,Scarface,,exact_title,100.0,matched,2026-05-06T06:17:19.291120
4263,Days of Wine and Roses (1962),1962.0,7589.0,Days of Wine and Roses,,exact_title,100.0,matched,2026-05-06T06:17:19.291160
4265,Driven (2001),2001.0,13836.0,Driven,,exact_title,100.0,matched,2026-05-06T06:17:19.291196
4267,One Night at McCool's (2001),2001.0,13920.0,One Night at McCool's,,exact_title,100.0,matched,2026-05-06T06:17:19.291232
4268,Town & Country (2001),2001.0,13971.0,Town & Country,,exact_title,100.0,matched,2026-05-06T06:17:19.291266
4270,"Mummy Returns, The (2001)",2001.0,13911.0,The Mummy Returns,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.291302
4273,Under the Sand (2000),2000.0,27538.0,Sa...,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.291338
4275,Krull (1983),1983.0,20397.0,Krull,,exact_title,100.0,matched,2026-05-06T06:17:19.291380
4276,Lost in America (1985),1985.0,10396.0,Lost in America,,exact_title,100.0,matched,2026-05-06T06:17:19.291415
4278,Triumph of the Will (Triumph des Willens) (1934),1934.0,2.0,The Martyred Presidents,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.291451
4280,"World According to Garp, The (1982)",1982.0,10040.0,The World According to Garp,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.291487
4282,Fellini Satyricon (1969),1969.0,9974.0,Inchon,,fuzzy_ambiguous,72.0,ambiguous,2026-05-06T06:17:19.291523
4284,Frankie and Johnny (1966),1966.0,11632.0,Frankie and Johnny,,exact_title,100.0,matched,2026-05-06T06:17:19.291558
4285,Frankie and Johnny (1991),1991.0,11632.0,Frankie and Johnny,,exact_title,100.0,matched,2026-05-06T06:17:19.291593
4289,"City of Women, The (Città delle donne, La) (1980)",1980.0,2.0,The Martyred Presidents,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.291629
4290,For the Boys (1991),1991.0,11631.0,For the Boys,,exact_title,100.0,matched,2026-05-06T06:17:19.291667
4291,Nine to Five (a.k.a. 9 to 5) (1980),1980.0,5360.0,Five,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.291702
4292,Norma Rae (1979),1979.0,9630.0,Norma Rae,,exact_title,100.0,matched,2026-05-06T06:17:19.291737
4293,Summer Rental (1985),1985.0,10455.0,Summer Rental,,exact_title,100.0,matched,2026-05-06T06:17:19.291773
4294,"5,000 Fingers of Dr. T, The (1953)",1953.0,5784.0,"The 5,000 Fingers of Dr. T",,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.291812
4296,Love Story (1970),1970.0,25162.0,Love Story,,exact_title,100.0,matched,2026-05-06T06:17:19.291851
4297,Pelle the Conqueror (Pelle erobreren) (1987),1987.0,6497.0,The Conqueror,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.291887
4298,Rififi (Du rififi chez les hommes) (1955),1955.0,13278.0,Les Misérables,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.291922
4299,"Knight's Tale, A (2001)",2001.0,13888.0,A Knight's Tale,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.291960
4300,Bread and Roses (2000),2000.0,37.0,The Black Arrow: A Tale of the Two Roses,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.292000
4304,Startup.com (2001),2001.0,8379.0,Star!,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.292036
4305,Angel Eyes (2001),2001.0,13796.0,Angel Eyes,,exact_title,100.0,matched,2026-05-06T06:17:19.292078
4306,Shrek (2001),2001.0,13949.0,Shrek,,exact_title,100.0,matched,2026-05-06T06:17:19.292113
4307,"Fast Food, Fast Women (2000)",2000.0,791.0,Fast Company,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.292150
4308,Moulin Rouge (2001),2001.0,19041.0,Moulin Rouge,,exact_title,100.0,matched,2026-05-06T06:17:19.292190
4310,Pearl Harbor (2001),2001.0,13925.0,Pearl Harbor,,exact_title,100.0,matched,2026-05-06T06:17:19.292225
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),1999.0,4945.0,Malaya,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.292265
4313,"Man Who Cried, The (2000)",2000.0,20754.0,The Man Who Cried,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.292301
4316,Ice Castles (1978),1978.0,9501.0,Ice Castles,,exact_title,100.0,matched,2026-05-06T06:17:19.292337
4317,Love Potion #9 (1992),1992.0,11830.0,Love Potion No. 9,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.292372
4321,City Slickers (1991),1991.0,11596.0,City Slickers,,exact_title,100.0,matched,2026-05-06T06:17:19.292408
4322,Eight Men Out (1988),1988.0,10948.0,Eight Men Out,,exact_title,100.0,matched,2026-05-06T06:17:19.292451
4323,"Horse Soldiers, The (1959)",1959.0,7222.0,The Horse Soldiers,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.292495
