userId,rank,movieId,title,score
119,6,2959,Fight Club (1999),218
119,7,527,Schindler's List (1993),214
119,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
119,9,2858,American Beauty (1999),202
119,10,150,Apollo 13 (1995),200
120,1,356,Forrest Gump (1994),325
120,2,318,"Shawshank Redemption, The (1994)",313
120,3,296,Pulp Fiction (1994),304
120,4,2571,"Matrix, The (1999)",277
120,5,593,"Silence of the Lambs, The (1991)",276
120,6,480,Jurassic Park (1993),236
120,7,110,Braveheart (1995),234
120,8,589,Terminator 2: Judgment Day (1991),221
120,9,2959,Fight Club (1999),218
120,10,1,Toy Story (1995),215
121,1,2571,"Matrix, The (1999)",277
121,2,593,"Silence of the Lambs, The (1991)",276
121,3,260,Star Wars: Episode IV - A New Hope (1977),250
121,4,480,Jurassic Park (1993),236
121,5,589,Terminator 2: Judgment Day (1991),221
121,6,2959,Fight Club (1999),218
121,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
121,8,2858,American Beauty (1999),202
121,9,50,"Usual Suspects, The (1995)",198
121,10,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
122,1,110,Braveheart (1995),234
122,2,1,Toy Story (1995),215
122,3,527,Schindler's List (1993),214
122,4,2858,American Beauty (1999),202
122,5,150,Apollo 13 (1995),200
122,6,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
122,7,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
122,8,457,"Fugitive, The (1993)",189
122,9,5952,"Lord of the Rings: The Two Towers, The (2002)",187
122,10,2028,Saving Private Ryan (1998),186
123,1,356,Forrest Gump (1994),325
123,2,480,Jurassic Park (1993),236
123,3,110,Braveheart (1995),234
123,4,589,Terminator 2: Judgment Day (1991),221
123,5,1,Toy Story (1995),215
123,6,527,Schindler's List (1993),214
123,7,150,Apollo 13 (1995),200
123,8,50,"Usual Suspects, The (1995)",198
123,9,780,Independence Day (a.k.a. ID4) (1996),196
123,10,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
124,1,2571,"Matrix, The (1999)",277
124,2,589,Terminator 2: Judgment Day (1991),221
124,3,2959,Fight Club (1999),218
124,4,527,Schindler's List (1993),214
124,5,150,Apollo 13 (1995),200
124,6,47,Seven (a.k.a. Se7en) (1995),197
124,7,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
124,8,780,Independence Day (a.k.a. ID4) (1996),196
124,9,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
124,10,457,"Fugitive, The (1993)",189
125,1,260,Star Wars: Episode IV - A New Hope (1977),250
125,2,480,Jurassic Park (1993),236
125,3,1,Toy Story (1995),215
125,4,527,Schindler's List (1993),214
125,5,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
125,6,150,Apollo 13 (1995),200
125,7,50,"Usual Suspects, The (1995)",198
125,8,47,Seven (a.k.a. Se7en) (1995),197
125,9,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
125,10,780,Independence Day (a.k.a. ID4) (1996),196
126,1,2571,"Matrix, The (1999)",277
126,2,260,Star Wars: Episode IV - A New Hope (1977),250
126,3,2959,Fight Club (1999),218
126,4,1,Toy Story (1995),215
126,5,527,Schindler's List (1993),214
126,6,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
126,7,2858,American Beauty (1999),202
126,8,50,"Usual Suspects, The (1995)",198
126,9,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
126,10,780,Independence Day (a.k.a. ID4) (1996),196
127,1,356,Forrest Gump (1994),325
127,2,318,"Shawshank Redemption, The (1994)",313
127,3,296,Pulp Fiction (1994),304
127,4,2571,"Matrix, The (1999)",277
127,5,593,"Silence of the Lambs, The (1991)",276
127,6,260,Star Wars: Episode IV - A New Hope (1977),250
127,7,480,Jurassic Park (1993),236
127,8,110,Braveheart (1995),234
127,9,589,Terminator 2: Judgment Day (1991),221
127,10,2959,Fight Club (1999),218
128,1,356,Forrest Gump (1994),325
128,2,318,"Shawshank Redemption, The (1994)",313
128,3,296,Pulp Fiction (1994),304
128,4,2571,"Matrix, The (1999)",277
128,5,480,Jurassic Park (1993),236
128,6,589,Terminator 2: Judgment Day (1991),221
128,7,2959,Fight Club (1999),218
128,8,1,Toy Story (1995),215
128,9,527,Schindler's List (1993),214
128,10,2858,American Beauty (1999),202
129,1,356,Forrest Gump (1994),325
129,2,318,"Shawshank Redemption, The (1994)",313
129,3,296,Pulp Fiction (1994),304
129,4,593,"Silence of the Lambs, The (1991)",276
129,5,589,Terminator 2: Judgment Day (1991),221
129,6,1,Toy Story (1995),215
129,7,527,Schindler's List (1993),214
129,8,150,Apollo 13 (1995),200
129,9,50,"Usual Suspects, The (1995)",198
129,10,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
130,1,356,Forrest Gump (1994),325
130,2,2571,"Matrix, The (1999)",277
130,3,593,"Silence of the Lambs, The (1991)",276
130,4,260,Star Wars: Episode IV - A New Hope (1977),250
130,5,480,Jurassic Park (1993),236
130,6,589,Terminator 2: Judgment Day (1991),221
130,7,2959,Fight Club (1999),218
130,8,527,Schindler's List (1993),214
130,9,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
130,10,2858,American Beauty (1999),202
131,1,480,Jurassic Park (1993),236
131,2,589,Terminator 2: Judgment Day (1991),221
131,3,2959,Fight Club (1999),218
131,4,1,Toy Story (1995),215
131,5,527,Schindler's List (1993),214
131,6,150,Apollo 13 (1995),200
131,7,780,Independence Day (a.k.a. ID4) (1996),196
131,8,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
131,9,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
131,10,457,"Fugitive, The (1993)",189
132,1,480,Jurassic Park (1993),236
132,2,110,Braveheart (1995),234
132,3,589,Terminator 2: Judgment Day (1991),221
132,4,527,Schindler's List (1993),214
132,5,150,Apollo 13 (1995),200
132,6,780,Independence Day (a.k.a. ID4) (1996),196
132,7,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
132,8,457,"Fugitive, The (1993)",189
132,9,2028,Saving Private Ryan (1998),186
132,10,608,Fargo (1996),180
133,1,2571,"Matrix, The (1999)",277
133,2,260,Star Wars: Episode IV - A New Hope (1977),250
133,3,2959,Fight Club (1999),218
133,4,1,Toy Story (1995),215
133,5,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
133,6,2858,American Beauty (1999),202
133,7,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
133,8,780,Independence Day (a.k.a. ID4) (1996),196
133,9,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
133,10,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
134,1,356,Forrest Gump (1994),325
134,2,318,"Shawshank Redemption, The (1994)",313
134,3,2571,"Matrix, The (1999)",277
134,4,260,Star Wars: Episode IV - A New Hope (1977),250
134,5,480,Jurassic Park (1993),236
134,6,589,Terminator 2: Judgment Day (1991),221
134,7,2959,Fight Club (1999),218
134,8,527,Schindler's List (1993),214
134,9,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
134,10,2858,American Beauty (1999),202
135,1,356,Forrest Gump (1994),325
135,2,150,Apollo 13 (1995),200
135,3,50,"Usual Suspects, The (1995)",198
135,4,5952,"Lord of the Rings: The Two Towers, The (2002)",187
135,5,7153,"Lord of the Rings: The Return of the King, The (2003)",185
135,6,588,Aladdin (1992),181
135,7,364,"Lion King, The (1994)",172
135,8,1270,Back to the Future (1985),169
135,9,590,Dances with Wolves (1990),162
135,10,344,Ace Ventura: Pet Detective (1994),161
136,1,356,Forrest Gump (1994),325
136,2,318,"Shawshank Redemption, The (1994)",313
136,3,2571,"Matrix, The (1999)",277
136,4,260,Star Wars: Episode IV - A New Hope (1977),250
136,5,480,Jurassic Park (1993),236
136,6,589,Terminator 2: Judgment Day (1991),221
136,7,2959,Fight Club (1999),218
136,8,1,Toy Story (1995),215
136,9,527,Schindler's List (1993),214
136,10,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
137,1,2858,American Beauty (1999),202
137,2,50,"Usual Suspects, The (1995)",198
137,3,47,Seven (a.k.a. Se7en) (1995),197
137,4,457,"Fugitive, The (1993)",189
137,5,592,Batman (1989),188
137,6,380,True Lies (1994),176
137,7,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),173
137,8,364,"Lion King, The (1994)",172
137,9,377,Speed (1994),168
137,10,344,Ace Ventura: Pet Detective (1994),161
138,1,356,Forrest Gump (1994),325
138,2,318,"Shawshank Redemption, The (1994)",313
138,3,296,Pulp Fiction (1994),304
138,4,2571,"Matrix, The (1999)",277
138,5,593,"Silence of the Lambs, The (1991)",276
138,6,260,Star Wars: Episode IV - A New Hope (1977),250
138,7,480,Jurassic Park (1993),236
138,8,110,Braveheart (1995),234
138,9,589,Terminator 2: Judgment Day (1991),221
138,10,2959,Fight Club (1999),218
139,1,356,Forrest Gump (1994),325
139,2,318,"Shawshank Redemption, The (1994)",313
139,3,296,Pulp Fiction (1994),304
139,4,2571,"Matrix, The (1999)",277
139,5,593,"Silence of the Lambs, The (1991)",276
139,6,480,Jurassic Park (1993),236
139,7,110,Braveheart (1995),234
139,8,589,Terminator 2: Judgment Day (1991),221
139,9,2959,Fight Club (1999),218
139,10,1,Toy Story (1995),215
140,1,589,Terminator 2: Judgment Day (1991),221
140,2,2959,Fight Club (1999),218
140,3,592,Batman (1989),188
140,4,2762,"Sixth Sense, The (1999)",178
140,5,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),173
140,6,344,Ace Ventura: Pet Detective (1994),161
140,7,367,"Mask, The (1994)",155
140,8,58559,"Dark Knight, The (2008)",146
140,9,1197,"Princess Bride, The (1987)",141
140,10,316,Stargate (1994),140
141,1,593,"Silence of the Lambs, The (1991)",276
141,2,589,Terminator 2: Judgment Day (1991),221
141,3,527,Schindler's List (1993),214
141,4,2858,American Beauty (1999),202
141,5,50,"Usual Suspects, The (1995)",198
141,6,457,"Fugitive, The (1993)",189
141,7,592,Batman (1989),188
141,8,608,Fargo (1996),180
141,9,2762,"Sixth Sense, The (1999)",178
141,10,380,True Lies (1994),176
142,1,318,"Shawshank Redemption, The (1994)",313
142,2,2571,"Matrix, The (1999)",277
142,3,260,Star Wars: Episode IV - A New Hope (1977),250
142,4,110,Braveheart (1995),234
142,5,2959,Fight Club (1999),218
142,6,1,Toy Story (1995),215
142,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
142,8,2858,American Beauty (1999),202
142,9,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
142,10,780,Independence Day (a.k.a. ID4) (1996),196
143,1,318,"Shawshank Redemption, The (1994)",313
143,2,296,Pulp Fiction (1994),304
143,3,2571,"Matrix, The (1999)",277
143,4,593,"Silence of the Lambs, The (1991)",276
143,5,260,Star Wars: Episode IV - A New Hope (1977),250
143,6,480,Jurassic Park (1993),236
143,7,110,Braveheart (1995),234
143,8,589,Terminator 2: Judgment Day (1991),221
143,9,2959,Fight Club (1999),218
143,10,1,Toy Story (1995),215
144,1,318,"Shawshank Redemption, The (1994)",313
144,2,260,Star Wars: Episode IV - A New Hope (1977),250
144,3,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
144,4,50,"Usual Suspects, The (1995)",198
144,5,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
144,6,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
144,7,457,"Fugitive, The (1993)",189
144,8,858,"Godfather, The (1972)",188
144,9,608,Fargo (1996),180
144,10,1270,Back to the Future (1985),169
145,1,356,Forrest Gump (1994),325
145,2,2571,"Matrix, The (1999)",277
145,3,593,"Silence of the Lambs, The (1991)",276
145,4,260,Star Wars: Episode IV - A New Hope (1977),250
145,5,480,Jurassic Park (1993),236
145,6,110,Braveheart (1995),234
145,7,589,Terminator 2: Judgment Day (1991),221
145,8,2959,Fight Club (1999),218
145,9,527,Schindler's List (1993),214
145,10,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
146,1,356,Forrest Gump (1994),325
146,2,318,"Shawshank Redemption, The (1994)",313
146,3,296,Pulp Fiction (1994),304
146,4,2571,"Matrix, The (1999)",277
146,5,593,"Silence of the Lambs, The (1991)",276
146,6,260,Star Wars: Episode IV - A New Hope (1977),250
146,7,480,Jurassic Park (1993),236
146,8,110,Braveheart (1995),234
146,9,589,Terminator 2: Judgment Day (1991),221
146,10,2959,Fight Club (1999),218
147,1,356,Forrest Gump (1994),325
147,2,318,"Shawshank Redemption, The (1994)",313
147,3,296,Pulp Fiction (1994),304
147,4,2571,"Matrix, The (1999)",277
147,5,593,"Silence of the Lambs, The (1991)",276
147,6,260,Star Wars: Episode IV - A New Hope (1977),250
147,7,480,Jurassic Park (1993),236
147,8,110,Braveheart (1995),234
147,9,589,Terminator 2: Judgment Day (1991),221
147,10,2959,Fight Club (1999),218
148,1,318,"Shawshank Redemption, The (1994)",313
148,2,296,Pulp Fiction (1994),304
148,3,2571,"Matrix, The (1999)",277
148,4,593,"Silence of the Lambs, The (1991)",276
148,5,260,Star Wars: Episode IV - A New Hope (1977),250
148,6,480,Jurassic Park (1993),236
148,7,110,Braveheart (1995),234
148,8,589,Terminator 2: Judgment Day (1991),221
148,9,2959,Fight Club (1999),218
148,10,1,Toy Story (1995),215
149,1,356,Forrest Gump (1994),325
149,2,318,"Shawshank Redemption, The (1994)",313
149,3,296,Pulp Fiction (1994),304
149,4,2571,"Matrix, The (1999)",277
149,5,593,"Silence of the Lambs, The (1991)",276
149,6,110,Braveheart (1995),234
149,7,2959,Fight Club (1999),218
149,8,1,Toy Story (1995),215
149,9,527,Schindler's List (1993),214
149,10,2858,American Beauty (1999),202
150,1,356,Forrest Gump (1994),325
150,2,318,"Shawshank Redemption, The (1994)",313
150,3,296,Pulp Fiction (1994),304
150,4,2571,"Matrix, The (1999)",277
150,5,593,"Silence of the Lambs, The (1991)",276
150,6,260,Star Wars: Episode IV - A New Hope (1977),250
150,7,480,Jurassic Park (1993),236
150,8,110,Braveheart (1995),234
150,9,589,Terminator 2: Judgment Day (1991),221
150,10,2959,Fight Club (1999),218
151,1,356,Forrest Gump (1994),325
151,2,318,"Shawshank Redemption, The (1994)",313
151,3,296,Pulp Fiction (1994),304
151,4,2571,"Matrix, The (1999)",277
151,5,593,"Silence of the Lambs, The (1991)",276
151,6,260,Star Wars: Episode IV - A New Hope (1977),250
151,7,480,Jurassic Park (1993),236
151,8,110,Braveheart (1995),234
151,9,589,Terminator 2: Judgment Day (1991),221
151,10,2959,Fight Club (1999),218
152,1,356,Forrest Gump (1994),325
152,2,480,Jurassic Park (1993),236
152,3,110,Braveheart (1995),234
152,4,589,Terminator 2: Judgment Day (1991),221
152,5,1,Toy Story (1995),215
152,6,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
152,7,150,Apollo 13 (1995),200
152,8,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
152,9,780,Independence Day (a.k.a. ID4) (1996),196
152,10,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
153,1,318,"Shawshank Redemption, The (1994)",313
153,2,593,"Silence of the Lambs, The (1991)",276
153,3,260,Star Wars: Episode IV - A New Hope (1977),250
153,4,480,Jurassic Park (1993),236
153,5,110,Braveheart (1995),234
153,6,589,Terminator 2: Judgment Day (1991),221
153,7,150,Apollo 13 (1995),200
153,8,50,"Usual Suspects, The (1995)",198
153,9,47,Seven (a.k.a. Se7en) (1995),197
153,10,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
154,1,318,"Shawshank Redemption, The (1994)",313
154,2,296,Pulp Fiction (1994),304
154,3,2571,"Matrix, The (1999)",277
154,4,593,"Silence of the Lambs, The (1991)",276
154,5,260,Star Wars: Episode IV - A New Hope (1977),250
154,6,480,Jurassic Park (1993),236
154,7,110,Braveheart (1995),234
154,8,589,Terminator 2: Judgment Day (1991),221
154,9,2959,Fight Club (1999),218
154,10,1,Toy Story (1995),215
155,1,356,Forrest Gump (1994),325
155,2,318,"Shawshank Redemption, The (1994)",313
155,3,296,Pulp Fiction (1994),304
155,4,2571,"Matrix, The (1999)",277
155,5,593,"Silence of the Lambs, The (1991)",276
155,6,480,Jurassic Park (1993),236
155,7,110,Braveheart (1995),234
155,8,589,Terminator 2: Judgment Day (1991),221
155,9,527,Schindler's List (1993),214
155,10,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
156,1,110,Braveheart (1995),234
156,2,589,Terminator 2: Judgment Day (1991),221
156,3,2959,Fight Club (1999),218
156,4,527,Schindler's List (1993),214
156,5,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
156,6,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
156,7,780,Independence Day (a.k.a. ID4) (1996),196
156,8,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
156,9,592,Batman (1989),188
156,10,5952,"Lord of the Rings: The Two Towers, The (2002)",187
157,1,356,Forrest Gump (1994),325
157,2,318,"Shawshank Redemption, The (1994)",313
157,3,296,Pulp Fiction (1994),304
157,4,2571,"Matrix, The (1999)",277
157,5,593,"Silence of the Lambs, The (1991)",276
157,6,260,Star Wars: Episode IV - A New Hope (1977),250
157,7,480,Jurassic Park (1993),236
157,8,110,Braveheart (1995),234
157,9,589,Terminator 2: Judgment Day (1991),221
157,10,1,Toy Story (1995),215
158,1,356,Forrest Gump (1994),325
158,2,318,"Shawshank Redemption, The (1994)",313
158,3,296,Pulp Fiction (1994),304
158,4,2571,"Matrix, The (1999)",277
158,5,593,"Silence of the Lambs, The (1991)",276
158,6,260,Star Wars: Episode IV - A New Hope (1977),250
158,7,480,Jurassic Park (1993),236
158,8,110,Braveheart (1995),234
158,9,589,Terminator 2: Judgment Day (1991),221
158,10,2959,Fight Club (1999),218
159,1,2571,"Matrix, The (1999)",277
159,2,593,"Silence of the Lambs, The (1991)",276
159,3,260,Star Wars: Episode IV - A New Hope (1977),250
159,4,589,Terminator 2: Judgment Day (1991),221
159,5,527,Schindler's List (1993),214
159,6,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
159,7,50,"Usual Suspects, The (1995)",198
159,8,47,Seven (a.k.a. Se7en) (1995),197
159,9,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
159,10,780,Independence Day (a.k.a. ID4) (1996),196
160,1,318,"Shawshank Redemption, The (1994)",313
160,2,588,Aladdin (1992),181
160,3,380,True Lies (1994),176
160,4,590,Dances with Wolves (1990),162
160,5,344,Ace Ventura: Pet Detective (1994),161
160,6,4226,Memento (2000),157
160,7,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),149
160,8,58559,"Dark Knight, The (2008)",146
160,9,500,Mrs. Doubtfire (1993),143
160,10,1197,"Princess Bride, The (1987)",141
161,1,356,Forrest Gump (1994),325
161,2,296,Pulp Fiction (1994),304
161,3,2571,"Matrix, The (1999)",277
161,4,593,"Silence of the Lambs, The (1991)",276
161,5,260,Star Wars: Episode IV - A New Hope (1977),250
161,6,480,Jurassic Park (1993),236
161,7,110,Braveheart (1995),234
161,8,589,Terminator 2: Judgment Day (1991),221
161,9,2959,Fight Club (1999),218
161,10,527,Schindler's List (1993),214
162,1,2571,"Matrix, The (1999)",277
162,2,593,"Silence of the Lambs, The (1991)",276
162,3,260,Star Wars: Episode IV - A New Hope (1977),250
162,4,480,Jurassic Park (1993),236
162,5,110,Braveheart (1995),234
162,6,589,Terminator 2: Judgment Day (1991),221
162,7,2959,Fight Club (1999),218
162,8,1,Toy Story (1995),215
162,9,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
162,10,2858,American Beauty (1999),202
163,1,356,Forrest Gump (1994),325
163,2,318,"Shawshank Redemption, The (1994)",313
163,3,296,Pulp Fiction (1994),304
163,4,2571,"Matrix, The (1999)",277
163,5,593,"Silence of the Lambs, The (1991)",276
163,6,260,Star Wars: Episode IV - A New Hope (1977),250
163,7,480,Jurassic Park (1993),236
163,8,110,Braveheart (1995),234
163,9,589,Terminator 2: Judgment Day (1991),221
163,10,2959,Fight Club (1999),218
164,1,356,Forrest Gump (1994),325
164,2,318,"Shawshank Redemption, The (1994)",313
164,3,296,Pulp Fiction (1994),304
164,4,2571,"Matrix, The (1999)",277
164,5,593,"Silence of the Lambs, The (1991)",276
164,6,260,Star Wars: Episode IV - A New Hope (1977),250
164,7,2959,Fight Club (1999),218
164,8,1,Toy Story (1995),215
164,9,527,Schindler's List (1993),214
164,10,2858,American Beauty (1999),202
165,1,356,Forrest Gump (1994),325
165,2,318,"Shawshank Redemption, The (1994)",313
165,3,296,Pulp Fiction (1994),304
165,4,593,"Silence of the Lambs, The (1991)",276
165,5,260,Star Wars: Episode IV - A New Hope (1977),250
165,6,589,Terminator 2: Judgment Day (1991),221
165,7,2959,Fight Club (1999),218
165,8,1,Toy Story (1995),215
165,9,527,Schindler's List (1993),214
165,10,2858,American Beauty (1999),202
166,1,480,Jurassic Park (1993),236
166,2,110,Braveheart (1995),234
166,3,589,Terminator 2: Judgment Day (1991),221
166,4,150,Apollo 13 (1995),200
166,5,780,Independence Day (a.k.a. ID4) (1996),196
166,6,380,True Lies (1994),176
166,7,364,"Lion King, The (1994)",172
166,8,1270,Back to the Future (1985),169
166,9,590,Dances with Wolves (1990),162
166,10,344,Ace Ventura: Pet Detective (1994),161
167,1,2571,"Matrix, The (1999)",277
167,2,589,Terminator 2: Judgment Day (1991),221
167,3,2959,Fight Club (1999),218
167,4,527,Schindler's List (1993),214
167,5,50,"Usual Suspects, The (1995)",198
167,6,47,Seven (a.k.a. Se7en) (1995),197
167,7,780,Independence Day (a.k.a. ID4) (1996),196
167,8,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
167,9,457,"Fugitive, The (1993)",189
167,10,858,"Godfather, The (1972)",188
168,1,318,"Shawshank Redemption, The (1994)",313
168,2,2571,"Matrix, The (1999)",277
168,3,593,"Silence of the Lambs, The (1991)",276
168,4,260,Star Wars: Episode IV - A New Hope (1977),250
168,5,480,Jurassic Park (1993),236
168,6,110,Braveheart (1995),234
168,7,589,Terminator 2: Judgment Day (1991),221
168,8,2959,Fight Club (1999),218
168,9,1,Toy Story (1995),215
168,10,527,Schindler's List (1993),214
169,1,296,Pulp Fiction (1994),304
169,2,593,"Silence of the Lambs, The (1991)",276
169,3,260,Star Wars: Episode IV - A New Hope (1977),250
169,4,110,Braveheart (1995),234
169,5,589,Terminator 2: Judgment Day (1991),221
169,6,2959,Fight Club (1999),218
169,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
169,8,2858,American Beauty (1999),202
169,9,50,"Usual Suspects, The (1995)",198
169,10,47,Seven (a.k.a. Se7en) (1995),197
170,1,2571,"Matrix, The (1999)",277
170,2,260,Star Wars: Episode IV - A New Hope (1977),250
170,3,589,Terminator 2: Judgment Day (1991),221
170,4,2959,Fight Club (1999),218
170,5,1,Toy Story (1995),215
170,6,527,Schindler's List (1993),214
170,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
170,8,2858,American Beauty (1999),202
170,9,50,"Usual Suspects, The (1995)",198
170,10,47,Seven (a.k.a. Se7en) (1995),197
171,1,356,Forrest Gump (1994),325
171,2,2571,"Matrix, The (1999)",277
171,3,480,Jurassic Park (1993),236
171,4,110,Braveheart (1995),234
171,5,589,Terminator 2: Judgment Day (1991),221
171,6,2959,Fight Club (1999),218
171,7,527,Schindler's List (1993),214
171,8,2858,American Beauty (1999),202
171,9,150,Apollo 13 (1995),200
171,10,50,"Usual Suspects, The (1995)",198
172,1,356,Forrest Gump (1994),325
172,2,318,"Shawshank Redemption, The (1994)",313
172,3,296,Pulp Fiction (1994),304
172,4,2571,"Matrix, The (1999)",277
172,5,260,Star Wars: Episode IV - A New Hope (1977),250
172,6,480,Jurassic Park (1993),236
172,7,110,Braveheart (1995),234
172,8,589,Terminator 2: Judgment Day (1991),221
172,9,2959,Fight Club (1999),218
172,10,1,Toy Story (1995),215
173,1,318,"Shawshank Redemption, The (1994)",313
173,2,2571,"Matrix, The (1999)",277
173,3,593,"Silence of the Lambs, The (1991)",276
173,4,260,Star Wars: Episode IV - A New Hope (1977),250
173,5,2959,Fight Club (1999),218
173,6,1,Toy Story (1995),215
173,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
173,8,2858,American Beauty (1999),202
173,9,50,"Usual Suspects, The (1995)",198
173,10,47,Seven (a.k.a. Se7en) (1995),197
174,1,318,"Shawshank Redemption, The (1994)",313
174,2,2571,"Matrix, The (1999)",277
174,3,593,"Silence of the Lambs, The (1991)",276
174,4,260,Star Wars: Episode IV - A New Hope (1977),250
174,5,110,Braveheart (1995),234
174,6,2959,Fight Club (1999),218
174,7,1,Toy Story (1995),215
174,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
174,9,2858,American Beauty (1999),202
174,10,47,Seven (a.k.a. Se7en) (1995),197
175,1,356,Forrest Gump (1994),325
175,2,318,"Shawshank Redemption, The (1994)",313
175,3,296,Pulp Fiction (1994),304
175,4,2571,"Matrix, The (1999)",277
175,5,593,"Silence of the Lambs, The (1991)",276
175,6,260,Star Wars: Episode IV - A New Hope (1977),250
175,7,480,Jurassic Park (1993),236
175,8,110,Braveheart (1995),234
175,9,589,Terminator 2: Judgment Day (1991),221
175,10,2959,Fight Club (1999),218
176,1,356,Forrest Gump (1994),325
176,2,2571,"Matrix, The (1999)",277
176,3,260,Star Wars: Episode IV - A New Hope (1977),250
176,4,480,Jurassic Park (1993),236
176,5,2959,Fight Club (1999),218
176,6,1,Toy Story (1995),215
176,7,527,Schindler's List (1993),214
176,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
176,9,2858,American Beauty (1999),202
176,10,50,"Usual Suspects, The (1995)",198
177,1,110,Braveheart (1995),234
177,2,589,Terminator 2: Judgment Day (1991),221
177,3,457,"Fugitive, The (1993)",189
177,4,2028,Saving Private Ryan (1998),186
177,5,2762,"Sixth Sense, The (1999)",178
177,6,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),173
177,7,3578,Gladiator (2000),166
177,8,590,Dances with Wolves (1990),162
177,9,4226,Memento (2000),157
177,10,165,Die Hard: With a Vengeance (1995),144
178,1,260,Star Wars: Episode IV - A New Hope (1977),250
178,2,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
178,3,150,Apollo 13 (1995),200
178,4,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
178,5,592,Batman (1989),188
178,6,858,"Godfather, The (1972)",188
178,7,588,Aladdin (1992),181
178,8,2762,"Sixth Sense, The (1999)",178
178,9,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),173
178,10,364,"Lion King, The (1994)",172
179,1,2571,"Matrix, The (1999)",277
179,2,260,Star Wars: Episode IV - A New Hope (1977),250
179,3,2959,Fight Club (1999),218
179,4,527,Schindler's List (1993),214
179,5,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
179,6,2858,American Beauty (1999),202
179,7,50,"Usual Suspects, The (1995)",198
179,8,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
179,9,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
179,10,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
180,1,356,Forrest Gump (1994),325
180,2,318,"Shawshank Redemption, The (1994)",313
180,3,296,Pulp Fiction (1994),304
180,4,593,"Silence of the Lambs, The (1991)",276
180,5,480,Jurassic Park (1993),236
180,6,110,Braveheart (1995),234
180,7,589,Terminator 2: Judgment Day (1991),221
180,8,1,Toy Story (1995),215
